student_id;scenario_id;scenario_description;mode_mix;distance_km;weather;crowding;transfers;human_comfort_rating_1_10;human_comfort_normalized_0_1;mlp_predicted_comfort;absolute_error
STU_0022;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0022;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.6;0.1
STU_0022;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0022;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0022;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0022;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0022;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0022;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0022;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0022;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0023;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;0.85;0.05
STU_0023;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.55;0.15
STU_0023;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;7;0.7;0.8;0.1
STU_0023;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.4;0.1
STU_0023;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0023;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0023;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.785;0.015
STU_0023;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.588;0.112
STU_0023;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0023;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;8;0.8;0.8;0.0
STU_0023;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.646;0.154
STU_0023;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0024;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0024;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;9;0.9;0.7;0.2
STU_0024;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0024;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0024;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0024;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0024;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0024;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0024;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0024;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0024;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0024;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0025;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0025;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0025;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0025;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0025;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0025;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0025;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0025;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0025;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0025;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0025;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0025;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0026;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0026;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.7;0.1
STU_0026;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0026;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0026;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0026;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0026;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0026;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0026;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0026;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0026;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0026;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0027;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0027;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0027;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0027;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0027;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0027;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0027;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;10;1.0;0.83;0.17
STU_0027;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0027;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0027;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0027;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;9;0.9;0.691;0.209
STU_0027;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0028;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0028;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0028;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0028;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;9;0.9;0.6;0.3
STU_0028;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0028;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0028;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0028;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0028;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0028;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0028;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0028;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0029;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;0.85;0.05
STU_0029;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.55;0.25
STU_0029;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;0.8;0.2
STU_0029;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.4;0.1
STU_0029;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0029;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0029;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.785;0.015
STU_0029;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.588;0.112
STU_0029;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0029;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;0.8;0.1
STU_0029;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.646;0.046
STU_0029;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0030;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0030;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0030;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0030;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0030;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0030;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0030;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0030;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0030;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0030;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0030;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0030;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0031;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0031;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.7;0.1
STU_0031;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0031;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0031;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0031;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0031;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0031;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0031;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0031;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0031;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0031;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0032;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;8;0.8;1.0;0.2
STU_0032;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.7;0.1
STU_0032;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0032;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0032;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0032;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0032;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0032;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0032;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0032;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0032;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0032;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0033;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0033;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0033;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0033;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.6;0.1
STU_0033;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0033;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;6;0.6;0.83;0.23
STU_0033;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0033;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0033;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0033;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0033;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0033;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0034;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0034;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0034;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0034;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0034;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0034;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0034;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0034;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0034;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0034;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0034;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;5;0.5;0.691;0.191
STU_0034;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0035;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0035;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0035;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0035;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0035;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0035;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0035;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0035;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0035;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0035;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0035;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0035;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0036;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0036;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0036;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0036;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0036;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0036;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0036;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;10;1.0;0.83;0.17
STU_0036;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0036;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0036;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0036;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0036;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0037;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0037;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;9;0.9;0.7;0.2
STU_0037;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;7;0.7;0.85;0.15
STU_0037;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;4;0.4;0.45;0.05
STU_0037;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0037;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0037;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0037;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0037;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0037;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;7;0.7;0.85;0.15
STU_0037;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0037;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0038;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0038;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;9;0.9;0.7;0.2
STU_0038;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;8;0.8;1.0;0.2
STU_0038;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0038;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0038;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0038;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0038;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;9;0.9;0.6105;0.2895
STU_0038;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0038;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0038;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0038;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0039;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0039;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0039;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0039;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.6;0.1
STU_0039;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0039;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0039;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0039;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0039;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0039;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0039;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;9;0.9;0.691;0.209
STU_0039;S12;Car only, long, age>45;car_100;8.0;any;NA;0;8;0.8;1.0;0.2
STU_0040;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0040;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;9;0.9;0.7;0.2
STU_0040;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0040;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0040;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0040;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0040;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0040;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0040;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0040;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0040;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0040;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0041;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0041;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0041;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;8;0.8;0.85;0.05
STU_0041;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.45;0.05
STU_0041;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0041;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0041;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0041;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0041;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0041;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;0.85;0.05
STU_0041;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0041;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0042;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0042;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0042;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0042;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0042;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0042;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0042;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0042;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0042;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0042;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0042;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0042;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0043;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0043;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0043;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0043;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0043;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0043;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
